Frame,Reps,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Form Quality,Error_Hip_Depth,Error_Back_Straightness,Error_Knee_Caving
24,0,172.47824801986454,155.32362376517008,176.79302420973545,157.59436914149973,100,0,0,0
25,0,173.42551296314298,152.9730490571168,177.39648179603816,155.297267820119,100,0,0,0
26,0,175.08411170836146,149.08054713994483,178.29326406457983,151.58910614797105,100,0,0,0
27,0,175.890304530699,147.12918180740286,178.7035293363199,149.39437235178158,100,0,0,0
28,0,174.74304573187615,141.91518426484672,176.91136581549142,143.96401457266185,100,0,0,0
29,0,168.61639526308116,136.42698239330227,168.19769044837284,138.13121555429663,100,1,0,0
30,0,170.13704387050916,131.5999109545895,169.79379369731927,133.40361918135875,100,1,0,0
31,0,165.22036592479577,124.23157101485842,163.9894282873818,126.16103824392849,100,1,0,0
32,0,159.38515227694094,120.69349858157513,158.14839385522976,122.57354321179463,100,1,1,0
33,0,175.2129035198318,110.99505067736267,177.07318494981675,112.9675581427217,100,0,0,0
34,0,172.47050497153805,100.64043269847322,174.69676458055437,102.71736831179739,100,0,0,0
35,0,162.82652091262884,87.04698338222421,164.83567446790983,89.33371483145972,100,0,0,0
36,0,121.69851111400564,78.16613099996077,123.54913280790971,80.34930683496361,100,0,1,0
37,0,113.21842448439051,73.9163949930084,111.13805777585941,76.13234971845252,100,1,1,0
38,0,117.22096132769535,67.39367077951279,114.55616712915197,69.91386104453767,99,1,1,0
39,0,81.73665461682663,58.77259506146398,77.58915420553257,61.134776532822734,95,1,1,1
40,1,51.092549122940596,49.64511499037313,46.307086316691915,51.778344350297324,76,1,1,1
41,1,35.371777120662394,43.08108101904598,31.796672032506837,45.3042078896854,59,1,1,1
42,1,27.42064383396762,39.97813761268044,24.806780868752575,42.34109783129534,51,1,1,1
43,1,15.701030915203301,37.68945223761377,16.63659446503865,39.701156416484146,42,0,1,1
44,1,13.456447335017101,35.416374226465585,14.646615070686684,37.41657886749436,38,0,1,1
45,1,12.07169988786686,34.902740789542804,13.42808071204824,36.7631753534433,37,0,1,1
46,1,13.21636929907728,33.453923904997,13.590184036372765,34.799118162959616,36,0,1,1
47,1,12.647364710038532,32.1273008812773,12.975181933627717,32.56384121978374,34,0,1,1
48,1,13.53680699451129,32.79977143384521,13.276621915251736,32.28904080313302,35,1,1,1
49,1,23.255817836898636,31.591966954507654,17.921883689692393,30.64627331578287,39,1,1,1
50,1,20.24161744694941,31.29186192445501,16.29049832213159,30.0130619205003,37,1,1,1
51,1,25.500096560311604,31.283925269175207,18.762450587083638,29.831030153069406,40,1,1,1
52,1,22.83933521248231,31.837319060000407,17.072124135000344,30.06233532654108,38,1,1,1
53,1,20.684496825646722,32.38016153498898,15.90560816885718,30.36731351118661,37,1,1,1
54,1,19.459826726165694,32.62843453171328,15.258044056018358,30.433015288305665,37,1,1,1
55,1,18.983786446581114,33.277305007465834,14.748117234592938,31.24913559347767,37,1,1,1
56,1,18.550457172106203,33.53440277861623,14.646844698473634,31.445307520196735,37,1,1,1
57,1,18.438220232833924,34.49684338559099,15.006155612929195,32.61173199465986,38,1,1,1
58,1,18.05317910667338,35.93263233008242,14.753349862339551,34.78012007948365,39,1,1,1
59,1,18.12400037068489,38.830157929730106,15.49209590979708,38.35785540990914,42,1,1,1
60,1,14.758746275334074,41.83309224501331,13.837956161453931,42.17172053987565,43,1,1,1
61,1,14.93599772388316,46.531010385116275,14.191589470013444,47.27998414394375,47,1,1,1
62,1,15.599940936848107,52.559404114865295,14.862238621615484,53.720997153584456,52,1,1,1
63,1,16.278340688503135,55.670004056537124,15.291648479238482,57.47280934995874,55,1,1,1
64,1,18.95533287680514,62.48325567441273,18.274676808321992,64.98738131973852,61,1,1,1
65,1,20.62631931639439,66.77838216715551,20.284404091323385,69.52885952037849,64,1,1,1
66,1,24.831793182321665,74.9886226447763,24.79433125376919,77.9889905130796,69,1,1,1
67,1,27.962198286337255,78.83254312886076,28.064954205201875,81.41156560459275,71,0,1,1
68,1,45.67681520133062,87.0569086794841,46.18291819471493,89.92082052995819,85,0,1,1
69,1,69.53450897379011,99.54312129122724,70.13499750559986,102.0140519697646,99,0,1,1
70,1,143.35542993485066,112.91364979755548,143.8244816320595,115.43041362433186,100,0,1,0
71,1,166.04349831512985,118.9918558553607,164.6184083720817,121.53168411194902,100,1,0,0
72,1,170.45981589578994,125.58937020994323,169.19485337469723,128.01285377441988,100,1,0,0
73,1,169.97243328956804,130.81436060671493,168.94883682500844,133.35092718523012,100,1,0,0
74,1,171.31536680950765,134.07268555998664,170.6682145399339,136.69841880471986,100,1,0,0
75,1,173.16116288134998,141.87461924431435,172.93761768469645,144.74299715686868,100,1,0,0
76,1,174.1996785854307,145.44351293768054,174.13053868714263,148.61069313717198,100,1,0,0
77,1,175.77384396463088,148.29791316016713,176.44297989729503,151.57749703069376,100,0,0,0
78,1,175.91327253098845,150.9920824469076,176.69469335246737,154.24486063265928,100,0,0,0
79,1,175.99089655256026,153.6926826030605,177.33738557561168,157.16340383506972,100,0,0,0
80,1,174.9576405468114,155.96072282931206,176.9151541149048,159.34503879555893,100,0,0,0
81,1,174.38176693777987,158.02001680044816,176.74605519661068,161.74252917801073,100,0,0,0
82,1,174.47068099022448,159.7409611391561,177.01232701190008,163.72884200511027,100,0,0,0
83,1,174.9276544447368,160.9446611257527,177.7818940631946,165.32605294459267,100,0,0,0
84,1,175.1778121531529,162.21546804387273,178.19017390543743,167.03210229411297,100,0,0,0
85,1,175.3268120732678,163.36754764511969,178.4730526400177,168.81536117620894,100,0,0,0
86,1,175.4730684406591,164.67845544147616,178.88467698270875,170.97942557482082,100,0,0,0
87,1,175.2577815203225,165.35088918989683,179.34101466257803,172.11587390326835,100,0,0,0
88,1,174.80629633299475,166.51430730038862,179.55606266727688,174.2177705361244,100,0,0,0
89,1,174.10665405325176,167.89791129153966,179.3964087604631,176.66301571557113,100,0,0,0
90,1,173.57562997947204,168.80208966292167,179.44019749641333,178.31333234392469,100,0,0,0
91,1,173.21448281581786,169.25028685741358,179.10470030530468,178.92483905044344,100,0,0,0
92,1,173.18913515799966,170.01005385288823,178.5388774073365,179.57852516905996,100,0,0,0
93,1,172.85978969904707,170.42389646435842,178.25331768559215,179.31943790989905,100,0,0,0
94,1,172.76577874068997,170.90306808560848,177.9662472882536,178.76545604201274,100,0,0,0
95,1,172.72078251252321,171.28071027664618,177.82884242807177,178.54395605528234,100,0,0,0
96,1,172.8913360816824,171.8005658563565,177.545836896846,178.08300430205136,100,0,0,0
97,1,172.93473212790929,172.14224140622645,177.45860017873235,177.70661578207333,100,0,0,0
98,1,173.0137511341256,172.34828824320644,177.32755250847742,177.3551012600872,100,0,0,0
99,1,173.07886790473685,172.4841936093647,177.18061516564927,177.1516811267269,100,0,0,0
100,1,173.1504489378372,172.57163195142965,177.06056995517343,176.98152421530008,100,0,0,0
