Frame,Reps,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Form Quality,Error_Hip_Depth,Error_Back_Straightness,Error_Knee_Caving
48,0,157.66411972406922,157.8739113075283,158.18541140166323,158.10306644247794,100,0,1,0
49,0,157.15328703577913,156.74769087374295,156.78001576418683,156.34624519150455,100,1,1,0
50,0,156.05809057690618,155.58892915328002,155.5040341674737,154.9107423278601,100,1,1,0
51,0,154.61087678301982,154.52653001817748,153.91277371763576,152.95070538649793,100,1,1,0
52,0,152.35237276568085,153.8150744699706,150.67565390685957,151.58748354854347,100,1,1,0
53,0,149.43658506739627,152.5623424022397,147.02241301599275,149.30667822423823,100,1,1,0
54,0,146.9467462506677,151.13514071866433,144.0180039640535,147.92081176188498,100,1,1,0
55,0,145.12206207235226,149.04961415480918,141.2216907145839,145.6414149138951,100,1,1,0
56,0,143.83093825341493,145.93227409981657,139.31651566000883,142.63886381428566,100,1,1,0
57,0,141.68637569536344,144.09107752597657,136.83868262862234,140.71618588178282,100,1,1,0
58,0,140.16242550951935,142.3553519682124,134.9430143589592,138.63494752166858,100,1,1,0
59,0,139.2696003911832,140.89346459100958,133.5652421623817,136.71696657977122,100,1,1,0
60,0,137.25070806445038,140.55618505917613,130.75960399513804,134.76917219668883,100,1,1,0
61,0,134.88247132287248,138.88184228700476,128.799811206116,130.6659390553485,100,1,1,0
62,0,132.3908634411774,135.5054982472072,126.67215192106909,127.25686188873254,100,1,1,0
63,0,129.0260635588663,132.56065590782467,124.14825932782405,124.10952880970137,100,1,1,0
64,0,126.89230601894042,129.59715675844117,121.72923196783479,121.16740412593751,100,1,1,0
65,0,121.52573727807639,124.4349934748164,116.21425119456592,115.92461105914634,100,1,1,0
66,0,117.19832839605623,119.17506392724233,110.29679089806484,110.72190059112967,100,1,1,0
67,0,111.83720791082916,111.93211842620624,103.86081346429896,102.5710577772832,100,1,1,0
68,0,104.17241367669328,104.00206590967946,95.06391383274907,94.17607092520113,100,1,1,0
69,0,98.58990174854274,98.0708376843896,88.62125792772967,87.82843353512102,100,1,1,0
70,0,93.77632908593152,95.62089593895368,83.23530506647353,85.12162549672513,100,1,1,0
71,0,90.77483645848154,91.86489370546882,80.25361108301927,82.00552111069338,100,1,1,0
72,0,84.14652834519931,86.16161127072958,73.08858969316024,76.01266558875255,100,1,1,1
73,1,80.44931549703419,82.80358974873798,69.5279146626115,72.48503594564606,100,1,1,1
74,1,77.59380416704091,79.1316440443168,66.35744860303033,69.01938788550318,100,1,1,1
75,1,78.19991528564394,77.7671605768995,66.48511470620262,67.09538027602744,100,1,1,1
76,1,77.37961601279746,73.25298547547189,65.16922695636097,62.86186802979354,100,1,1,1
77,1,71.15120324122289,67.75136636806133,59.04709816980403,57.2616570748759,97,1,1,1
78,1,66.33481315420316,62.3682024143118,54.1682479485565,52.257998834763036,90,1,1,1
79,1,64.52534493386709,59.27042200829459,51.772674363136886,49.284010106062176,86,1,1,1
80,1,62.81251449391849,56.672038687236714,50.12606204580084,47.02097664948917,82,1,1,1
81,1,62.71179766315527,57.75367492939605,50.171629868540926,47.800632004664685,83,1,1,1
82,1,61.369936306234514,59.6332927172401,49.57528583001148,49.59904518909674,84,1,1,1
83,1,63.24088108433494,62.495375818530135,52.11122004339505,52.54278244442789,88,1,1,1
84,1,64.98298909576572,66.1624350440117,54.5825339586107,56.47780164374348,92,1,1,1
85,1,71.7827654923002,70.76757018258225,61.724216412679446,61.539166159019516,100,1,1,1
86,1,80.93229513129839,76.85814323709317,70.57960369844851,67.40851858733932,100,1,1,1
87,1,85.31620707120275,80.49327394259913,75.8297651699284,71.73792226880201,100,1,1,1
88,1,91.82672512375366,86.78338015914312,83.15269068472172,78.94628675348213,100,1,1,0
89,1,107.0897261909264,98.8547351345131,99.28305298493406,91.46986132215544,100,1,1,0
90,1,118.83867662993285,110.82651106932875,112.15905912995208,103.51463903975475,100,1,1,0
91,1,126.8438443724729,123.13323485863998,121.52197320629998,115.98900930518599,100,1,1,0
92,1,136.58447410133735,129.96613914720305,131.13507203363477,122.98644735240038,100,1,1,0
93,1,138.17678522243872,132.89128564237862,133.48801857378066,127.36165155330248,100,1,1,0
94,1,140.20666087630408,136.2508569451393,136.4755553454623,132.0378068854125,100,1,1,0
95,1,141.92784437399115,139.93032705319658,139.20128511165544,135.48910323356625,100,1,1,0
96,1,144.35443749158193,142.03974497042378,141.19285132421874,138.06896354633778,100,1,1,0
97,1,146.19351494874522,143.9247945084008,143.09365492255398,140.3823131976539,100,1,1,0
98,1,148.23450544502776,146.43574264723446,144.75972598051993,144.20943463286721,100,1,1,0
99,1,150.2627850779206,149.30934332744886,146.60248567888306,147.2232965565706,100,1,1,0
100,1,152.7318713013932,151.9800547559371,148.6989436213005,150.56560326050223,100,1,1,0
101,1,154.0092241686793,154.5786327809007,150.28216352649875,153.64334629189935,100,1,1,0
102,1,156.3548388352733,157.2819663708555,153.35523771574924,156.82828419651028,100,1,1,0
103,1,158.06487879594096,159.72636621855924,156.39345275520336,160.33769096698973,100,1,1,0
104,1,161.65235028517674,162.79165497908693,162.57388816776347,165.16171061103734,100,0,0,0
105,1,165.3870739504,166.77035675070562,169.0075151307669,171.994789108045,100,0,0,0
106,1,168.16420078540804,169.18929749214837,173.55994683194604,177.0350756274075,100,0,0,0
107,1,170.52841406405878,171.232857882866,177.06549673061508,179.42045701209074,100,0,0,0
108,1,172.21618609733804,172.05678663333148,178.3469381404324,179.22430945207302,100,0,0,0
109,1,172.77972249339558,172.8692685400135,178.65472905212926,178.46004614916473,100,0,0,0
110,1,172.73245891033577,172.95977613176922,178.0403696041386,178.80068319871066,100,0,0,0
111,1,172.7349029080005,172.58087506337137,177.78378245248769,179.56931179956217,100,0,0,0
112,1,172.55098804750742,172.53865737957568,177.46961935825257,179.66138628293118,100,0,0,0
113,1,172.42349113527456,172.8189609911075,177.31175918845645,179.69755129468936,100,0,0,0
114,1,172.53212908392052,172.66228808638374,177.39971184549432,179.6940441934576,100,0,0,0
115,1,172.7941132649167,172.65344025500818,177.512995471204,179.6811455999747,100,0,0,0
116,1,172.9081790915139,172.80454071803547,177.51001330473474,179.58185501015248,100,0,0,0
117,1,173.15938584983238,172.75436278929877,177.5344985968815,178.93460313848888,100,0,0,0
118,1,173.36371207931276,172.80121172883145,177.79528336822364,178.8553721570393,100,0,0,0
119,1,173.37106964446738,172.9953915716016,178.00241100714345,179.04847143273543,100,0,0,0
120,1,173.76405112375176,172.9722807405982,178.58674756903028,179.33404973007882,100,0,0,0
121,1,173.8251288602581,172.81779189413527,178.81312398121196,179.1642710502477,100,0,0,0
122,1,173.7746564464919,172.76074524082077,178.7778544344171,179.09495134381288,100,0,0,0
123,1,173.69892953487738,172.7864997434698,178.724119715433,179.09416303841766,100,0,0,0
124,1,173.61622927246788,172.78701506174184,178.6955672892525,179.14061200445377,100,0,0,0
125,1,173.52190651009334,172.81439390216642,178.63674184829875,179.17077293229946,100,0,0,0
126,1,173.43762297068977,172.8871004545511,178.58125891984037,179.2463160298123,100,0,0,0
127,1,173.42664280929174,172.8817490296169,178.53779445566386,179.30482508194993,100,0,0,0
128,1,173.49269506032624,172.8452414168711,178.459077300562,179.30455688159725,100,0,0,0
129,1,173.50737073673582,172.81805199923826,178.54460854931932,179.58971834405338,100,0,0,0
130,1,173.58932481938822,172.81915265045157,178.6021219698625,179.69686044467383,100,0,0,0
131,1,173.66482034347038,172.80475403313065,178.67193568822228,179.69724401919538,100,0,0,0
132,1,173.7127776341207,172.84770512693882,178.69836611385043,179.68314031441005,100,0,0,0
133,1,173.74943083606811,172.8874209265979,178.82299126430584,179.6659870179605,100,0,0,0
134,1,173.7122459070539,172.89195955250258,178.94610464784967,179.64905348742687,100,0,0,0
135,1,173.6623464524684,172.8740828088831,178.97234459101662,179.59659085130468,100,0,0,0
136,1,173.5819726440523,172.924073737738,178.97437767853233,179.53799277776187,100,0,0,0
137,1,173.5303337120481,172.93915100880739,178.963207766002,179.48323310655192,100,0,0,0
138,1,173.45274506455053,172.99548478838082,178.83162688627633,179.37411824526117,100,0,0,0
139,1,173.42110656861337,173.01319579755062,178.73751750649845,179.3585290092299,100,0,0,0
140,1,173.41806493357515,173.07677662151903,178.5725263533916,179.27887478536806,100,0,0,0
141,1,173.6820178660833,173.12409480577696,178.85747887502154,179.25290658447076,100,0,0,0
142,1,173.71974097365464,173.18923182175325,178.58507229188126,179.25539785392832,100,0,0,0
143,1,173.7724627969639,173.17536850373025,178.419684853783,179.3192301965386,100,0,0,0
144,1,173.78837478488182,173.14642546843834,178.45799717895193,179.36185414360247,100,0,0,0
145,1,173.76615905642552,173.13135681411782,178.46978875929307,179.39670476660396,100,0,0,0
146,1,173.68625381856276,173.13205567062286,178.44647007776135,179.445595585033,100,0,0,0
147,1,173.58625286521325,173.1069655170139,178.41621641945196,179.4762501816281,100,0,0,0
148,1,173.45609765858336,173.1253949313847,178.28790094097175,179.4687106878219,100,0,0,0
149,1,173.30026169435988,173.159017102535,178.11554234809705,179.4667329883927,100,0,0,0
150,1,173.2275447116801,173.1936647634052,178.07090619847946,179.4515329683747,100,0,0,0
151,1,173.15757387011004,173.17551384973356,177.9709575607394,179.4971379298672,100,0,0,0
152,1,173.0985245014867,173.111287682108,177.90765633816994,179.59540448643872,100,0,0,0
153,1,173.05412388756295,173.0695145148094,178.0592603788145,179.6087565173243,100,0,0,0
154,1,172.8346392988316,173.0253067234393,177.86971170060008,179.6386811006011,100,0,0,0
155,1,172.63102262739645,173.00440226194902,177.86191304491004,179.6449396176587,100,0,0,0
156,1,172.49000608423972,173.00156535426817,177.99846039029978,179.63822659420876,100,0,0,0
157,1,172.4904985133452,172.92123260484468,178.25559849705434,179.6925748845787,100,0,0,0
158,1,172.5466068048255,172.68846687919927,178.42775104964355,179.3201626412194,100,0,0,0
159,1,172.39349347312765,172.48995091002922,178.12794593223717,179.04233807918786,100,0,0,0
160,1,172.2699124904313,172.33944157522427,177.86339691977818,178.84258638901363,100,0,0,0
161,1,172.2284896279941,171.89444215635035,177.75425468978779,178.22271785252678,100,0,0,0
162,1,172.13535988358566,171.55907669267967,177.5227528918319,177.55751659596103,100,0,0,0
163,1,171.71858166631316,170.84608558581473,176.73230891588344,176.80168796505902,100,0,0,0
164,1,171.3830075857762,170.37748880854681,176.42367796438108,176.02483005009108,100,0,0,0
165,1,171.14670302976688,169.72706159563296,176.73995766579824,174.95684606029417,100,0,0,0
166,1,170.33726414302217,169.28831582550578,176.44373028111892,174.0434762299687,100,0,0,0
167,1,169.52463184972436,168.49008411299647,175.5159223891044,173.11114361125462,100,0,0,0
168,1,168.86484993166243,167.44046862175108,175.1113099922629,171.59474579689436,100,0,0,0
169,1,168.12077709692028,167.0534526255742,173.68114587443694,170.95232833009916,100,0,0,0
170,1,166.83893219237027,166.1480534607606,171.28342051237945,169.5415169159325,100,0,0,0
171,1,165.45393226714438,164.8924713621683,168.82182555369343,167.24252566916357,100,0,0,0
172,1,164.27987626751403,164.2395592076615,167.30470465402928,165.94762268970874,100,0,0,0
173,1,162.88279469016874,162.740855743798,165.25776541638896,163.5735748831616,100,0,0,0
174,1,161.22219454913952,161.43532824298137,162.87540014750513,161.56027722488312,100,0,0,0
175,1,160.4587882629647,160.6922889993247,161.75985767012284,160.32394322366366,100,0,0,0
176,1,159.32969703362298,160.421549877443,159.92196135740087,159.066666738345,100,0,1,0
177,1,158.64180196116686,159.14203082903333,158.00732715761592,156.89291512542624,100,1,1,0
178,1,157.41025546976084,158.05368485761343,155.34188210471922,155.29363248800865,100,1,1,0
179,1,155.127618553964,156.16495017150342,152.6890609591359,152.68955371723567,100,1,1,0
180,1,153.30845257120868,154.4466626087336,150.2166009409622,149.70383110605027,100,1,1,0
181,1,151.35199266910797,152.69549156524002,146.12653994420822,147.0952500452364,100,1,1,0
182,1,149.14079685162775,151.92813747113334,143.639195087122,145.64542119738206,100,1,1,0
183,1,147.70405226413416,149.27569467161553,142.1962359996943,142.7373643835751,100,1,1,0
184,1,145.49108755459977,146.59199622586146,140.20429959219726,140.0349167335418,100,1,1,0
185,1,144.19583185497572,145.2993356423402,138.3091200341538,138.91053554345007,100,1,1,0
186,1,143.19242708440072,142.6233236168401,136.91291393791323,136.20117987758,100,1,1,0
187,1,141.26058408652966,141.21839997947214,134.74177654386796,134.57254205541426,100,1,1,0
188,1,139.48101219467355,140.69763740685724,133.0800876065879,133.41340156016682,100,1,1,0
189,1,136.60087577832948,139.29990739419233,129.60297893063878,131.47557725717084,100,1,1,0
190,1,135.02369113649357,136.2675741421502,127.21360521170745,127.8603673026917,100,1,1,0
191,1,128.91047388221742,133.8317718209483,121.22981037887139,124.78551746575512,100,1,1,0
192,1,124.24967575086369,129.19412390136588,116.48426722821841,119.73573701061264,100,1,1,0
193,1,117.17017335134629,121.61837551319759,108.94768535927967,111.4907194783376,100,1,1,0
194,1,109.5169126451859,111.08625678380821,100.8390370945503,101.47543095880977,100,1,1,0
195,1,101.077742595818,99.30076333351177,92.17760241247174,90.12128602047875,100,1,1,0
196,1,95.19112354638389,92.59104309655932,85.62932523781332,82.2933977327777,100,1,1,0
197,1,89.06007366111507,85.62185727740992,78.9490073966315,75.10719971091835,100,1,1,1
198,2,86.22811220533788,83.29395462184853,75.13098484292254,72.64103153153827,100,1,1,1
199,2,81.67082452564811,76.43259743772997,69.77329235460658,65.70650624247774,100,1,1,1
200,2,76.05381608867403,69.57845490003112,64.07255088749841,59.076030327453196,99,1,1,1
201,2,70.76437712242819,62.26984345752408,58.25325257613051,52.440426533935856,93,1,1,1
202,2,65.16076248099061,56.73447651545693,52.480680762375066,47.00469666384424,84,1,1,1
203,2,61.813378032858104,54.41328078949524,49.04231282160912,44.46623526121141,80,1,1,1
204,2,60.84555609585502,53.121849712955196,48.08262964235005,43.026848612609164,78,1,1,1
205,2,58.432736517512325,51.36062734870723,45.96491389561384,41.35931459056379,75,1,1,1
206,2,59.426562114530704,53.25230658770506,47.1815040923908,43.29258719574311,77,1,1,1
207,2,62.245635277913664,57.132227193038545,50.39748702981706,47.35527837511406,82,1,1,1
208,2,65.64011038933953,62.532245816837786,54.258902380782395,52.811217280832686,90,1,1,1
209,2,70.57816875768253,66.21574760665455,59.45945500231273,57.17449578191017,97,1,1,1
210,2,78.56396313113589,77.38285765389051,67.95751895513821,68.62771285444867,100,1,1,1
211,2,86.27936451114168,81.06732744300517,76.26221441463576,72.42028596120187,100,1,1,1
212,2,88.67020840324642,88.69058487963389,80.09363458459842,80.57234681314851,100,1,1,0
213,2,99.3680138540266,102.80004888650588,91.52778170636367,95.57806382828554,100,1,1,0
214,2,116.92846236196033,114.2020577840903,109.97820435687177,107.71076018975795,100,1,1,0
215,2,123.28285416201659,123.81838218397854,117.74965859352427,116.93772681895167,100,1,1,0
216,2,134.1478217076667,131.84271340837384,129.72780079050779,124.47241278247377,100,1,1,0
217,2,138.02195433384793,136.66573091181874,133.73913770525772,130.19183062680116,100,1,1,0
218,2,140.46555176237342,139.22275974467237,137.0837599678685,134.06208654772558,100,1,1,0
219,2,143.0627222621292,143.32065074644612,140.49198775794736,139.28500345036068,100,1,1,0
220,2,144.1760738165713,144.83481490262727,142.42553451902646,140.6770215152148,100,1,1,0
221,2,144.98514289735968,145.610408239311,143.11496977714378,141.91683637336436,100,1,1,0
222,2,148.3770823248289,148.52866489522074,145.6457719797505,144.89869249238689,100,1,1,0
223,2,151.75260777914724,151.10060576436612,147.69647889768925,148.3544688589818,100,1,1,0
224,2,153.63254676656538,153.87140146873614,149.73016329139702,151.78373008845136,100,1,1,0
225,2,155.6407888478301,155.94262185150112,151.4874948167516,154.19521535892414,100,1,1,0
226,2,157.00633666397061,158.95537208970816,154.5271453790614,156.42131664677504,100,1,1,0
227,2,159.60390220424267,162.27747923302266,159.5165413878265,159.9994005733029,100,1,1,0
228,2,162.1722761647718,165.636882916247,163.77555260622847,165.52625347809476,100,0,0,0
229,2,165.47743848631904,168.0775914252391,168.26517707622742,169.91776005172096,100,0,0,0
230,2,169.06803007081606,170.38070963745753,173.62428734502987,175.71159777004385,100,0,0,0
231,2,171.42642921956755,171.616269100059,177.94288128148128,179.03586151239193,100,0,0,0
232,2,172.37542500397225,172.38387595415625,179.02454678364785,179.4495953420271,100,0,0,0
