Frame,Reps,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Form Quality,Error_Hip_Depth,Error_Back_Straightness,Error_Knee_Caving
313,2,148.55729091171506,177.79843498762148,84.39086155740823,109.47512512432579,100,1,1,0
314,2,153.22254209600962,173.65770563158054,85.8250046753031,111.61320356111862,100,1,1,0
315,2,157.47765221648956,169.76464366381006,86.74282967806454,113.91485027922656,100,1,1,0
316,2,166.69812615752295,162.02579357183325,90.13514037492712,119.61517729592687,100,1,0,0
317,2,170.60075132816658,158.43652193072182,91.82319771226989,123.9222096099878,100,1,0,0
318,2,178.0139368286355,153.72617833565525,95.49907571688489,125.68900146441511,100,1,0,0
319,2,179.00961800910056,148.44805923043748,93.89052540848948,125.00251319418243,100,1,0,0
320,2,177.63636736144153,144.7082583013778,95.99330408541621,129.68327027392147,100,1,0,0
321,2,177.08847612075033,142.975109675781,96.65787112789086,132.99348506751716,100,1,0,0
322,2,174.13333389176543,139.3663871164749,98.6780851973347,136.94830746139058,100,1,0,0
323,2,175.30595828695908,136.25755941908574,97.9294330597518,126.47923203805978,100,1,0,0
324,2,172.7534451828239,134.7833755635483,100.2884341090091,127.93504505883622,100,1,0,0
325,2,172.34718101012137,134.57886652896167,101.4600171018974,126.74861036911706,100,1,0,0
326,2,172.29114992324844,134.5951785709141,101.66949331528625,124.70919173819269,100,1,0,0
327,2,171.69309234515768,133.93038823341763,102.0795035537813,125.79516712632122,100,1,0,0
328,2,171.25015040761448,134.36481190338452,102.22385429522997,125.79752083211328,100,1,0,0
329,2,170.59365852166604,134.70623527007095,103.58341396156557,126.44816698572211,100,1,0,0
330,2,170.22689141301376,134.88680737433606,103.55465988587598,125.78123726119605,100,1,0,0
331,2,169.65849764119034,134.95626140285106,103.92840441663033,124.83300580087203,100,1,0,0
332,2,169.40834508279994,134.76289633264267,103.40344221718098,125.045493665239,100,1,0,0
333,2,169.33268762304562,136.51905530050013,103.20324217933207,122.53565535925027,100,1,0,0
334,2,168.92974094614004,136.6840312461683,103.15456739819838,122.29698497338505,100,1,0,0
335,2,168.9188167069642,136.46329687670396,103.19870689071327,122.4942956743396,100,1,0,0
336,2,169.09500745052387,137.1396064735739,102.97868508214306,121.85782014936947,100,1,0,0
337,2,170.2387649395857,138.28678287507276,102.31000203646352,120.89105858072267,100,1,0,0
338,2,171.95780715745894,139.4048511176131,101.65658674499005,120.37866279385281,100,1,0,0
339,2,175.2163843443752,141.43164549891173,100.28592731634755,119.3622048333614,100,1,0,0
340,2,178.10552435276125,145.07537459801372,98.11832133703409,121.87301362752956,100,1,0,0
341,2,173.2071684952662,146.34805559319065,94.05662270174078,118.95343151153898,100,1,0,0
342,2,167.1521007974685,149.6482432697579,89.98851400998959,115.39006844986368,100,1,0,0
343,2,160.63949350343407,152.53028542741515,86.33430368003285,114.0518948651632,100,1,0,0
344,2,156.29479645895555,158.95087750151706,85.29114523573823,109.4401936602211,100,1,1,0
345,2,150.96663755684426,162.37438502404913,81.71643985119876,108.10286206319765,100,1,1,0
346,2,147.524393250872,170.429602133095,80.45676776569368,102.61736658271049,100,1,1,0
347,2,143.79774609582682,177.78746901556826,78.92726356633624,97.7718228989967,100,1,1,1
348,2,140.4376279197117,174.02935005833268,79.23164585285886,92.33195066471129,100,1,1,1
349,2,132.26043571884094,166.31349666418055,75.26001921119949,88.60293338938418,100,1,1,1
350,2,128.43212419066253,161.28725219555346,73.99390555299642,87.30216608604884,100,1,1,1
351,2,124.9801397779403,157.7778661771566,72.5940025426565,88.55883226107343,100,1,1,1
352,2,120.58146220058592,151.68951677953967,71.2717160705675,86.46984758320407,100,1,1,1
353,2,116.05182862673047,144.88077525202382,68.80286691754375,85.25788101823764,100,1,1,1
354,2,111.06204728299068,138.89411089393323,66.82463364620665,82.87549423254099,100,1,1,1
355,2,109.57773296922048,135.68197279852265,67.35936553271726,81.12219824038523,100,1,1,1
356,2,106.2936346074611,132.5149378128012,65.78851251120754,79.71380588290172,100,1,1,1
357,2,103.98074134629294,130.62395168926105,65.63236650263931,79.81830378751299,100,1,1,1
358,2,100.92054930690585,128.1474221312595,64.7872587749243,78.90396849796667,100,1,1,1
359,2,98.80257760189222,125.78152400625234,64.00668754792211,76.82790549499214,100,1,1,1
360,2,97.3238796312455,124.71351742549834,63.819428849598154,74.93209599269758,100,1,1,1
361,2,96.1219649426289,123.42442420721883,63.10537775811272,75.07380300367123,100,1,1,1
362,2,95.83245805396349,121.33240669953275,63.74744930550722,74.84912015429389,100,1,1,1
363,2,95.15061879151031,119.42708663871647,64.27096353222235,74.55734535905378,100,1,1,1
364,2,93.41781364140739,118.44962800823399,63.902818805364326,75.36993202074206,100,1,1,1
365,2,91.57894370383754,116.37720951780267,63.77290555552113,74.50790461398788,100,1,1,1
366,2,90.15835242207926,116.22326797765703,63.53424103997774,74.63951774261932,100,1,1,1
367,2,88.17713763436261,113.03526932387992,62.993065632285656,73.02910528887233,100,1,1,1
368,3,88.34464669664717,113.89178585787657,63.60396012039347,73.5146962136964,100,1,1,1
369,3,88.1234895666104,113.0626087039692,64.11277684490707,73.66928922664849,100,1,1,1
370,3,87.286024538968,111.94275527276821,63.943805081289874,73.3618171542931,100,1,1,1
371,3,87.1971467723317,111.42920829654199,64.18379680257797,73.31783344991949,100,1,1,1
372,3,86.60428243015288,111.05985852649381,64.43298233939176,73.59365850674362,100,1,1,1
373,3,85.0555704316998,108.05678800754379,63.84513351467024,72.61635745212995,100,1,1,1
374,3,84.51416431565845,107.36426364881761,63.692700200388074,72.30509608895615,100,1,1,1
375,3,84.50648623692098,108.05719390220382,63.82035527043845,72.79962646890196,100,1,1,1
376,3,84.69785375612753,108.45784195256846,63.98450928150449,73.20420883312099,100,1,1,1
377,3,84.43763472605289,108.36261387498946,63.738491544209275,72.98229861217374,100,1,1,1
378,3,84.18807269614254,108.26539464762949,63.56523894750024,73.01816156328567,100,1,1,1
379,3,83.84148167694732,108.68991283822837,63.755751782324644,73.34829732455553,100,1,1,1
380,3,83.2736839838141,108.71981880784857,63.36458040732086,73.3171613905629,100,1,1,1
