Frame,Reps,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Form Quality,Error_Hip_Depth,Error_Back_Straightness,Error_Knee_Caving
55,0,175.75537564756465,176.06576501542713,178.61700033444114,179.17560232652096,100,0,0,0
56,0,175.93565563235467,176.04265737927443,178.44782399013326,179.36822100655013,100,0,0,0
57,0,176.19966780569138,175.83677222784797,178.07520822934578,179.75464108759394,100,0,0,0
58,0,176.40720617654083,175.72640886162435,178.42213187214517,179.62022557713644,100,0,0,0
59,0,176.35828613140794,175.98263268616634,178.60588902493032,179.62219249204978,100,0,0,0
60,0,176.29645292861008,176.09837879701095,178.73720747239295,179.62324697516107,100,0,0,0
61,0,176.32076039197224,176.15314288060807,178.98157301411908,179.33467552588843,100,0,0,0
62,0,176.3016563668959,176.34961484403178,179.02828813920814,179.32045747786745,100,0,0,0
63,0,176.33918330568022,176.54540974513878,179.15569134830164,179.11292590178957,100,0,0,0
64,0,176.41652002991682,176.5795771036776,179.28035093286897,179.14372070197288,100,0,0,0
65,0,176.5061599512055,176.48553630840885,179.32611982699592,179.0684779966905,100,0,0,0
66,0,176.7472212260375,176.23716030997718,179.41930046787004,178.93767402128012,100,0,0,0
67,0,176.74128865469154,176.48178287556274,179.48312942914978,179.06934457086206,100,0,0,0
68,0,176.6778029278365,176.21680012300143,179.47934920739561,178.7911558466924,100,0,0,0
69,0,176.6870383969336,176.0805586744095,179.49065461884052,178.4010909357008,100,0,0,0
70,0,176.7733193640424,176.11228123606722,179.5809604680804,178.44605268223873,100,0,0,0
71,0,176.82541346051022,176.12392135439703,179.61496841855163,178.46110140055697,100,0,0,0
72,0,176.8103677332942,176.1900733865123,179.63182009641895,178.48703094879113,100,0,0,0
73,0,176.80244361216793,176.17899575190637,179.66151689333927,178.52373052232446,100,0,0,0
74,0,176.88114396199654,176.14620422636403,179.72626653887397,178.5657610071849,100,0,0,0
75,0,176.88189092423153,176.15490476131492,179.7196493026535,178.68169959466874,100,0,0,0
76,0,176.90125140445696,176.05706004783008,179.73591255200475,178.58966521613203,100,0,0,0
77,0,176.95416188976083,175.92801161528004,179.76604244904345,178.4822294340684,100,0,0,0
78,0,177.0938599358339,175.86558493834056,179.7794118036066,178.49565829022526,100,0,0,0
79,0,177.1791342007753,175.75844165111883,179.7853498969586,178.37887864117073,100,0,0,0
80,0,177.33764315582005,175.5595808228618,179.768801173849,178.18013170611297,100,0,0,0
81,0,177.34125325975856,175.6730762984554,179.78364742184002,178.4011634764883,100,0,0,0
82,0,177.3960383867483,175.8270486405132,179.7867476942994,178.55347217705167,100,0,0,0
83,0,177.38268230213546,175.9912268062628,179.7871453224504,178.7274320241977,100,0,0,0
84,0,177.43098013292138,175.78248188457005,179.78726571504944,178.89296488304353,100,0,0,0
85,0,177.60733853806005,175.13995474748478,179.77981404371832,178.5461839724342,100,0,0,0
86,0,177.77993655933307,174.85295814328362,179.79037672897059,178.28937807976612,100,0,0,0
87,0,177.8344446266283,174.79051299091302,179.77162258559406,178.1388621680246,100,0,0,0
88,0,177.87168123537953,174.73951836474262,179.74553194631525,178.14845079388826,100,0,0,0
89,0,177.77042118239635,174.8228518806313,179.76490778419472,178.15521670814093,100,0,0,0
90,0,177.7706485017849,174.9239890474846,179.75186758779975,178.07978066027195,100,0,0,0
91,0,177.63723764602267,175.41517117661522,179.75995250534615,178.41835566654416,100,0,0,0
92,0,177.65614186383388,175.4530616767241,179.76082999096317,178.47077339350227,100,0,0,0
93,0,177.6190148541091,175.5230104699679,179.75727318452726,178.52612231912707,100,0,0,0
94,0,177.57802222110135,175.56025080447733,179.7154971017223,178.59602997226014,100,0,0,0
95,0,177.56216834321697,175.48848973882937,179.64974849575103,178.5696684671156,100,0,0,0
96,0,177.54542127630725,175.46021037320358,179.5915753405649,178.56643920752816,100,0,0,0
97,0,177.43781627693673,175.42368969480356,179.49668730736053,178.54557962386298,100,0,0,0
98,0,177.3951419036985,175.31662173407756,179.31858456179697,178.44708009907762,100,0,0,0
99,0,177.90983524564587,174.54719104774225,178.87749703217312,177.92540812225585,100,0,0,0
100,0,178.1146533873693,174.4827223949596,178.5875554790673,177.69267841939762,100,0,0,0
101,0,178.04086915446587,174.39259453921127,178.4721129175996,177.50601847555907,100,0,0,0
102,0,177.7226226035041,174.02005865845425,178.236468327282,177.41026362697872,100,0,0,0
103,0,177.61332094531787,174.09340349968326,178.2025026336536,177.49663420781815,100,0,0,0
104,0,177.08866225646898,174.28285645306593,177.9897300915025,177.59055268196948,100,0,0,0
105,0,176.755594837527,175.20848081686444,178.56556524518402,177.91233971044875,100,0,0,0
106,0,176.70510448511686,175.4672913651069,178.79435583835323,177.98996971696437,100,0,0,0
107,0,176.6949163409164,175.4182000349786,178.76931449004672,178.03678325423758,100,0,0,0
108,0,176.71670271716584,175.68102002123004,178.8971739411608,178.48828697098352,100,0,0,0
109,0,177.06588840590294,175.78081298858908,178.93751274631714,178.89216046535716,100,0,0,0
110,0,178.11047664264618,175.69917311189158,177.73059003105757,179.74135496074354,100,1,0,0
111,0,178.16708716477584,172.41418166493597,177.23449385235045,175.08674842982407,100,1,0,0
112,0,176.1243565863824,168.57670257050358,179.25919042099173,170.13954808151937,100,0,0,0
113,0,175.5020375045838,166.86975894840072,178.54888459795623,168.22214415348512,100,0,0,0
114,0,173.76239822834145,167.59335986964604,177.25652735144482,170.95054946440956,100,0,0,0
115,0,172.2997001728849,156.0462280017057,175.99958687965741,156.54665448502084,100,0,0,0
116,0,161.81752701865594,146.64146710049306,163.17724637229074,146.54038672330358,100,0,0,0
117,0,167.57809369011963,148.78409525696327,168.81124089677917,148.47920000937788,100,0,0,0
118,0,153.45694638883177,156.3953818945956,152.39877925501852,156.37822100362234,100,1,1,0
119,0,144.76576044195536,137.8280763482255,143.6313143120161,136.65314148926757,100,1,1,0
120,0,138.07458904598974,133.71108588197308,136.34375630901405,130.93628399274655,100,1,1,0
121,0,135.06147743790305,130.87808409638345,133.2118535095198,128.3529593312721,100,1,1,0
122,0,129.93093478784039,124.35478415491531,127.66537236337318,122.56072103412042,100,1,1,0
123,0,130.07526054362873,120.6596646418789,125.7264231941066,118.59294364892034,100,1,1,0
124,0,130.0807130542866,116.25824917225479,123.58544478444256,113.61033285655073,100,1,1,0
125,0,127.22745944994539,111.84135412289815,120.28592232338063,107.2770598224849,100,1,1,0
126,0,125.57918570638,112.4679738608376,114.49442762974168,103.62021099097642,100,1,1,0
127,0,121.56373320447831,105.34163611772142,107.44578343875601,93.39621343781783,100,1,1,0
128,0,116.84627102510831,107.50880891797924,103.79002406919777,95.63423155328131,100,1,1,0
129,0,116.2301909964157,104.18446364223166,106.89635439490299,92.81734401292634,100,1,1,0
130,0,117.37268841781737,97.60496062058454,111.65259382859114,87.33457871893704,100,1,1,0
131,0,115.60350022172052,95.82712959449398,107.6968452472124,80.84725304351318,100,1,1,0
132,0,113.1720328577273,96.32673843782918,105.99785116448463,83.87201220889348,100,1,1,0
133,0,108.63948900620747,98.71217984790779,107.73758509970416,91.79226671384212,100,1,1,0
134,0,109.93633045006075,99.93185800195593,110.98936271677059,94.85404180647761,100,0,1,0
135,0,99.28403929058935,97.85579769833289,101.18086050872991,93.843832916947,100,0,1,0
136,0,95.2019092328226,92.37519135205847,96.3915593979015,89.43292488938302,100,0,1,0
137,0,91.85875514346574,89.58486203208135,92.4091198245986,86.30601864722091,100,0,1,0
138,0,83.0602875496634,82.58065884823151,83.10720575800559,79.93711034707653,100,0,1,0
139,1,79.77026386153464,79.57305473726751,79.78442193983436,76.24074620658436,100,0,1,1
140,1,76.00935670739148,74.63640536903247,75.83716865573516,71.25756451641873,100,1,1,1
141,1,76.29994284790081,72.89300258072542,75.34603763979169,70.04460683209378,100,1,1,1
142,1,72.24800383540374,71.34833793149713,71.46515221980141,68.66112420222453,100,1,1,1
143,1,66.43475866376403,68.96638204626178,66.66314631363515,66.41591516929999,98,0,1,1
144,1,66.43274581085413,69.2948897433776,66.3280785940243,66.78680059657773,98,1,1,1
145,1,61.939234871704606,66.93120851474706,64.22027531276022,64.55574548984688,95,0,1,1
146,1,58.292900828447145,63.90301532696667,61.503474798321704,61.78445684139541,93,0,1,1
147,1,55.707823582626844,60.909016608871475,59.99457932453637,59.11273657959863,90,0,1,1
148,1,53.92073352805774,57.5013953285772,58.66127477691871,55.84675071235493,87,0,1,1
149,1,52.026989799127996,55.442381726928694,55.938617534853826,54.21391790634696,84,0,1,1
150,1,51.417118834163624,52.28317275601049,55.03490042925275,51.262122046665674,80,0,1,1
151,1,49.290465205813035,49.845785787563734,52.627518590434086,48.95117209052762,77,0,1,1
152,1,47.43398937472685,48.91976600881976,50.6058142307399,48.138057491747695,75,0,1,1
153,1,45.64976586733616,46.308323344001494,48.67695320896827,45.081845781554115,71,0,1,1
154,1,46.15869429575685,45.666285493232564,49.03778514735442,44.06972819651634,71,0,1,1
155,1,45.193312962652215,43.498971581446824,47.66158731207046,41.29900360679706,68,0,1,1
156,1,44.91892668054515,43.94811129691842,46.93257047785441,41.676762650295714,68,0,1,1
157,1,42.55291938047865,44.54832563027084,43.698422270406546,41.68433741431809,66,0,1,1
158,1,42.71018582361724,42.81988555905485,42.99221196271236,39.578952429157454,64,0,1,1
159,1,40.838607411733534,41.33277409660556,40.675263226563146,37.432547742834785,61,1,1,1
160,1,39.540075512643206,40.08209858124135,38.15491322540864,35.90122374639536,58,1,1,1
161,1,38.38552099857784,39.45944764414627,35.39449683392319,34.63330621068778,56,1,1,1
162,1,37.91292468073112,38.48858784079287,34.6899844440343,33.468924591497256,55,1,1,1
163,1,37.2053699491986,37.53416195712775,34.094911373081516,32.57546270157539,54,1,1,1
164,1,36.926026398690986,37.264824706484326,34.082921536687564,32.35362951183276,53,1,1,1
165,1,36.68459223942736,37.9904900048182,33.61784516929622,33.141998120383285,54,1,1,1
166,1,36.7796097199394,37.364100201631395,33.57521215073853,32.4586361529004,53,1,1,1
167,1,35.394668674780526,35.99226156008639,32.15031566081149,30.960589155889732,51,1,1,1
168,1,34.30977083681326,35.56775011297893,31.187243639991685,30.639543945962917,50,1,1,1
169,1,33.38257644559716,34.499839227975535,29.858180222224824,29.588968001947997,48,1,1,1
170,1,32.91103916809061,34.20425252316887,29.388932248733184,29.15583509380878,47,1,1,1
171,1,32.32303406280194,33.94194382713374,29.057652800753743,28.816670334513862,47,1,1,1
172,1,32.05115698427,33.79827553699158,29.14442550506917,28.791681633319715,47,1,1,1
173,1,31.537564076351185,33.38844941643527,28.618002396912225,28.542118145830727,46,1,1,1
174,1,33.58211626251165,35.13875744533081,30.228750368678433,30.476532368367405,49,1,1,1
175,1,34.93594818360981,36.97610134345319,31.90011928567073,32.403529530801165,52,1,1,1
176,1,36.81723585538177,38.10526582164569,33.872035464978445,33.6541277878024,54,1,1,1
177,1,38.37848616559312,38.80500967438598,35.230610024210065,34.32078328813274,56,1,1,1
178,1,39.81064367937256,40.61591367645011,36.83590366126609,36.25726228521528,58,1,1,1
179,1,42.026070398398694,43.331483488445365,39.127848179367625,39.370895695412,62,1,1,1
180,1,43.75320489089646,47.32732066579205,41.64886907071676,43.470499522042296,67,1,1,1
181,1,48.65062402091085,54.5432761360335,47.26736971556919,51.2395852241196,77,1,1,1
182,1,52.383223554996384,58.694425062843784,51.95405649006212,55.79986637613761,83,1,1,1
183,1,58.11867785652427,64.79630956047237,58.67040064337033,62.9692069759248,93,0,1,1
184,1,60.76785776357715,69.68016167519119,61.672009669331665,68.67288092967382,96,0,1,1
185,1,56.63729218151752,67.62283960680955,57.8018037966382,67.46970284148455,93,0,1,1
186,1,57.393306526270784,65.84668463268942,59.816205407586224,65.92200992582535,93,0,1,1
187,1,59.43999894645447,66.27209893152893,62.50580264052616,66.83258935850961,94,0,1,1
188,1,60.00392315790268,64.23087619496543,62.730707378581194,63.903976535564,94,0,1,1
189,1,56.95603969100788,64.42582731682003,60.1965070716322,63.889522381559445,93,0,1,1
190,1,68.12347604461212,72.54327934904585,71.17778666096142,71.95785356839596,99,0,1,1
191,1,73.78184983014363,81.00444983063447,75.87483719255613,80.50252631668143,100,0,1,1
192,1,82.4435694480379,86.39813343787391,84.5567099569553,85.72886262560145,100,0,1,0
193,1,87.20639906311199,86.7711609611128,89.60815487138683,85.99707401182229,100,0,1,0
194,1,90.51083056986437,90.55094577701801,93.08617171062976,89.65487111360136,100,0,1,0
195,1,95.02207525859649,97.81526574252105,97.5309631431454,96.61730982384951,100,0,1,0
196,1,103.56479934002347,105.2542306923454,105.56071426011034,103.94083749110735,100,0,1,0
197,1,107.96130154644494,115.8411178917478,109.77508223880614,114.39015855399155,100,0,1,0
198,1,116.07814908825283,123.01711598234505,117.68811732986536,121.277911283202,100,0,1,0
199,1,122.3651670211416,128.1787424027271,123.91753060295267,126.96211647377574,100,0,1,0
200,1,124.64671104632005,133.20485240749363,126.71426925649634,133.09628444896885,100,0,1,0
201,1,127.94412855588482,138.4762827255757,130.82127709784208,138.7340481685843,100,0,1,0
202,1,130.67076205149425,142.0658994091248,133.29819424070848,142.6042461947152,100,0,1,0
203,1,132.86605291046305,144.63789085529555,135.21724718289067,146.24073790372572,100,0,1,0
204,1,139.2689051896921,147.00876465530456,141.0645958057167,148.08931338896667,100,0,1,0
205,1,144.5469347372993,147.00824347939079,145.95605192782722,147.31235355862415,100,0,1,0
206,1,147.85673201138687,147.28716120734248,150.50946681222982,149.16905356313018,100,0,1,0
207,1,148.22157337329898,146.59314015274603,151.76918047741256,148.41030815319,100,0,1,0
208,1,150.51431012608168,145.51154441791294,154.6016901854248,147.5804576716146,100,0,1,0
209,1,151.45099689157138,143.87681314666543,155.18302678614614,145.78399794268663,100,0,1,0
210,1,153.67192128838929,145.50899369558564,156.65881849250894,147.2972461666866,100,0,1,0
211,1,156.8354366503715,149.36678593209848,159.30982041766418,151.38125666385034,100,0,1,0
212,1,161.32037198116916,161.04084891574348,162.87681207588992,164.7774980749671,100,0,0,0
213,1,166.90239723973738,162.7149230495393,166.44604271966412,166.60377868803812,100,1,0,0
214,1,168.19758662209833,159.66295816103994,168.23104290260173,163.10626457620813,100,0,0,0
215,1,168.96983170668142,158.32343181988898,167.9835986493129,161.60835570599613,100,1,0,0
216,1,169.9487139951416,158.265420853986,169.66598664842365,161.5157196794561,100,1,0,0
217,1,169.18404378649905,157.51872979111,169.41713124234155,160.52301653744308,100,0,0,0
218,1,168.15048508838578,160.79464050319672,168.83487452935384,163.38552606833758,100,0,0,0
219,1,171.73241292640336,159.67595087930619,173.28201918752217,161.8503558148799,100,0,0,0
220,1,172.27651133522068,168.72129271694718,174.84627848770523,172.17053902510202,100,0,0,0
221,1,174.02431318351287,171.78777514913537,178.1110197340498,177.52216609497452,100,0,0,0
222,1,175.63519737298338,174.52173903106362,178.66299793512576,179.53001167382791,100,0,0,0
223,1,177.12878453685394,174.80408213934828,179.71822798800423,179.33920565763944,100,0,0,0
224,1,177.3378928501591,175.29793166564227,179.76421441497126,179.19634321383538,100,0,0,0
225,1,176.99233733612405,176.60541487246667,178.91164792926688,179.44902259038466,100,0,0,0
226,1,176.85634456360071,176.76142205284359,178.66307148945583,179.7154833801654,100,0,0,0
227,1,176.82368113810702,176.7625987574223,178.60208813321532,179.5068962054332,100,0,0,0
228,1,176.73189833286165,177.22826220496694,178.80213899433062,179.66123960734117,100,0,0,0
229,1,176.5447065541649,176.91056708782213,178.79553939184396,179.76586328812687,100,0,0,0
230,1,176.80422095590808,176.66606655084973,179.1209953423801,179.24418299912438,100,0,0,0
231,1,176.75141113189022,176.6322761095092,179.18023919931306,179.39864923465757,100,0,0,0
232,1,176.7194627533987,176.55265211698105,179.26955880635776,179.3607047174906,100,0,0,0
233,1,176.60702006380765,176.57736009479027,179.19461217057523,179.31978375713297,100,0,0,0
234,1,176.51204024568173,176.56496468895557,179.29400589415334,179.28801292306088,100,0,0,0
235,1,176.16455795182645,176.61067230515297,179.33389009308365,179.27839964956843,100,0,0,0
236,1,176.04932259410614,176.69717632390595,179.45414671022223,178.98436487484008,100,0,0,0
237,1,176.06824493683246,176.69338619332612,179.48679329593514,178.84834249600345,100,0,0,0
238,1,176.08937169342985,176.64484405100853,179.50674223727566,178.82275171164846,100,0,0,0
239,1,176.10755475122872,176.5608656715349,179.51191897836182,178.81297667749328,100,0,0,0
240,1,176.07527922064034,176.53301323864514,179.54484317973035,178.76327201746432,100,0,0,0
241,1,176.1225939485366,176.41752851989204,179.639294981983,178.67663187542885,100,0,0,0
242,1,175.86814322554818,176.15020959521323,179.6667266373853,178.39986689792312,100,0,0,0
243,1,175.47257143153394,176.20062282040152,179.31351110914204,178.61289147445186,100,0,0,0
244,1,175.5061388422114,175.7328977410001,179.25091041955508,178.4851371127683,100,0,0,0
245,1,175.56318661227408,175.6951436543801,179.28291185287935,178.6035023479726,100,0,0,0
246,1,175.50364180638238,175.84291629511932,179.22294321675145,178.86146454898287,100,0,0,0
247,1,175.137682744119,176.0023601328787,178.83265571514997,179.18320993544864,100,0,0,0
248,1,174.84621741170463,176.30241712666324,178.4935385882189,179.53390826721835,100,0,0,0
249,1,174.83211034914632,176.32621339792522,178.31792552083635,179.57926249048325,100,0,0,0
250,1,174.7480811025998,176.36323280938967,178.07044535050977,179.65117524739122,100,0,0,0
251,1,174.7210640401273,176.32826218412677,178.01892214214516,179.6569924775415,100,0,0,0
252,1,174.649796645988,176.3934695198243,178.12566857067267,179.6680062683132,100,0,0,0
253,1,174.65790113953773,176.36128374703785,178.14752243204669,179.68776501002705,100,0,0,0
254,1,174.74411660659746,176.37951689161602,177.94327237371016,179.76967478995851,100,0,0,0
255,1,174.68311327896177,176.4701021128456,177.86467968236028,179.7462952030769,100,0,0,0
256,1,174.5670520792256,176.49340424817944,177.7203956688219,179.7692219551692,100,0,0,0
257,1,174.6159492148049,176.46241337822795,177.57116825782958,179.731503894063,100,0,0,0
258,1,174.74249728173538,176.36790840013197,177.70452111999884,179.78239581472863,100,0,0,0
259,1,174.70750141456094,176.32317665665195,177.71872607359572,179.78516709938845,100,0,0,0
260,1,174.7364108908576,176.25536224552386,177.7228882974283,179.78042015520853,100,0,0,0
261,1,174.77040232710064,176.18034665692022,177.72235636258344,179.77806174664954,100,0,0,0
262,1,174.85838404406417,176.1623488657708,178.050255169077,179.71759763424066,100,0,0,0
263,1,174.86393927705964,176.12726552656204,178.1331735592494,179.67425788239333,100,0,0,0
264,1,174.93557747457808,176.02062027811007,178.21946773161872,179.5632927483763,100,0,0,0
265,1,175.09665497086306,175.83557370109924,178.53938692729312,179.37002161204265,100,0,0,0
266,1,175.1936698412034,175.7412138012486,178.66710683226572,179.20891018559118,100,0,0,0
267,1,175.22125597199553,175.6043151695502,178.6687865095899,179.0764316143792,100,0,0,0
268,1,175.24910440543226,175.4999563036382,178.66244988457348,178.94581828843448,100,0,0,0
269,1,175.38767727791424,175.05072349523718,178.52533182841344,178.74207199849235,100,0,0,0
270,1,175.59823240095326,174.8721031925463,178.7021226001737,178.47138835473189,100,0,0,0
271,1,175.70309742404748,174.96985677090237,178.79531944018603,178.47219923317576,100,0,0,0
272,1,175.76750100444673,175.11160651504386,178.79524855682146,178.5684841077687,100,0,0,0
273,1,175.82758907463483,174.97389697162953,178.85140465323045,178.25957418532846,100,0,0,0
274,1,175.88206092241938,174.92011908630337,178.83165350396547,178.09656582556522,100,0,0,0
275,1,175.9863639442545,174.66451655369207,178.73989599600307,177.82143428497756,100,0,0,0
276,1,175.93705545856375,174.60486689160427,178.56095113781205,177.73713750394617,100,0,0,0
277,1,175.80861954221223,174.74353628253996,178.48297330386646,177.86952043751265,100,0,0,0
278,1,175.6045296580493,174.96891402570057,178.37550283345402,178.05866191219468,100,0,0,0
279,1,175.48718011713035,175.18039138078254,178.20120257154142,178.36867732474886,100,0,0,0
280,1,175.51369476008517,175.3161491152112,178.3071360337002,178.4643306905137,100,0,0,0
281,1,175.311380584258,175.50703463727538,178.22801714486883,178.5674376697781,100,0,0,0
282,1,175.26211993389362,175.5398071800525,178.24339240585076,178.55188930928065,100,0,0,0
283,1,175.09262640030727,175.70647706017084,178.31022125254208,178.50895609064492,100,0,0,0
284,1,175.19024306273187,175.73591238478159,178.31458890508722,178.66445191275574,100,0,0,0
285,1,175.4375294223677,175.59926519841002,178.71626089107357,178.49878544581964,100,0,0,0
286,1,175.2809863836776,175.6787583824436,178.9467796257716,178.37940970775583,100,0,0,0
287,1,175.31045574504537,175.65544357955608,179.0388495636315,178.26061661557137,100,0,0,0
288,1,175.30665251183828,175.67005740837064,179.20286216697957,178.2080279421818,100,0,0,0
289,1,175.51578689445694,175.6440279063949,179.29678539008862,178.21589677226615,100,0,0,0
290,1,175.69257842060773,175.7338628044926,179.46051528094875,178.37100103956826,100,0,0,0
291,1,175.82218004550782,175.69790301542628,179.51278437286786,178.39362308420624,100,0,0,0
292,1,175.92844380011232,175.58053203576188,179.5470011115166,178.4251007789783,100,0,0,0
293,1,175.83270218868105,175.56545422856618,179.4372770191814,178.43743040559139,100,0,0,0
294,1,175.84734222383312,175.50188135895607,179.46158863812533,178.3670547039908,100,0,0,0
295,1,175.92641077744256,175.5211541630975,179.52485203501467,178.31222201205583,100,0,0,0
296,1,175.9330957104056,175.63193808871722,179.76059703869274,177.99574871147485,100,0,0,0
297,1,176.0044705390831,175.65772965097844,179.76213518957337,177.96788962405782,100,0,0,0
298,1,176.04147088652658,175.76599810967687,179.75643123887735,178.1011853593333,100,0,0,0
299,1,175.90478530946206,175.8171342415381,179.69239212121843,178.1598709312359,100,0,0,0
300,1,175.90614623202637,175.90540146847022,179.6886221481123,178.2995875279608,100,0,0,0
301,1,175.91578665518333,175.7534707716127,179.58413380340886,178.52402581545408,100,0,0,0
302,1,175.91017121335355,175.81481853918473,179.52204391524464,178.55249161292426,100,0,0,0
303,1,175.98090376436934,175.93744551319608,179.51704161967157,178.65451768452886,100,0,0,0
304,1,176.18661023339106,175.6579413858492,179.53664342038783,178.55984257147645,100,0,0,0
305,1,176.24777960415926,175.6315979014711,179.5605356130167,178.52291041258795,100,0,0,0
306,1,176.27829999905344,175.7061839849192,179.60255517481468,178.5331562148407,100,0,0,0
307,1,176.23021762765373,176.06334000091525,179.63690855691092,178.71099430143983,100,0,0,0
308,1,176.1610257063038,176.5479374279634,179.61988867268155,179.00379840083224,100,0,0,0
309,1,176.16087300642607,176.90599056056573,179.59988003715958,179.24904376139344,100,0,0,0
310,1,176.33022738991724,177.12594896211067,179.52993701637558,179.4740296986977,100,0,0,0
311,1,176.51452269744553,177.07088036002665,179.56849707561162,179.66299028968305,100,0,0,0
312,1,176.56694612692024,177.19515560022793,179.73702249703123,179.64153747739124,100,0,0,0
313,1,176.55455480115444,177.27677838756475,179.76794447826364,179.6495312028413,100,0,0,0
